date,team1,team2,score1,score2
04.05.2014,Днепр Могилев,Минск,1,1
07.05.2014,Неман Гродно,Шахтер Солигорск,3,0
10.05.2014,Динамо Брест,Динамо Минск,2,1
10.05.2014,Гомель,Днепр Могилев,0,0
10.05.2014,БАТЭ Борисов,Слуцк,3,0
11.05.2014,Неман Гродно,Минск,0,1
11.05.2014,Шахтер Солигорск,Торпедо-БелАЗ,2,0
11.05.2014,Белшина Бобруйск,Нафтан Новополоцк,1,1
15.05.2014,Шахтер Солигорск,Минск,3,1
15.05.2014,БАТЭ Борисов,Динамо Минск,0,0
15.05.2014,Неман Гродно,Гомель,1,1
16.05.2014,Торпедо-БелАЗ,Слуцк,4,1
16.05.2014,Днепр Могилев,Белшина Бобруйск,0,0
16.05.2014,Нафтан Новополоцк,Динамо Брест,1,1
25.05.2014,Белшина Бобруйск,Неман Гродно,3,4
25.05.2014,Динамо Брест,Днепр Могилев,0,2
26.05.2014,БАТЭ Борисов,Нафтан Новополоцк,3,1
26.05.2014,Минск,Торпедо-БелАЗ,0,2
26.05.2014,Динамо Минск,Слуцк,3,0
26.05.2014,Гомель,Шахтер Солигорск,1,0
31.05.2014,Нафтан Новополоцк,Слуцк,1,0
31.05.2014,Торпедо-БелАЗ,Динамо Минск,1,0
31.05.2014,Минск,Гомель,1,2
01.06.2014,Неман Гродно,Динамо Брест,1,1
01.06.2014,Шахтер Солигорск,Белшина Бобруйск,1,2
01.06.2014,Днепр Могилев,БАТЭ Борисов,0,1
06.06.2014,Слуцк,Днепр Могилев,1,1
06.06.2014,Гомель,Торпедо-БелАЗ,0,0
06.06.2014,Белшина Бобруйск,Минск,0,3
07.06.2014,Динамо Брест,Шахтер Солигорск,0,0
07.06.2014,Динамо Минск,Нафтан Новополоцк,2,1
07.06.2014,БАТЭ Борисов,Неман Гродно,0,0
11.06.2014,Динамо Минск,Днепр Могилев,3,0
11.06.2014,Слуцк,Неман Гродно,0,2
11.06.2014,Торпедо-БелАЗ,Нафтан Новополоцк,0,1
11.06.2014,Белшина Бобруйск,Гомель,1,2
12.06.2014,БАТЭ Борисов,Шахтер Солигорск,0,0
12.06.2014,Динамо Брест,Минск,2,3
15.06.2014,Белшина Бобруйск,Торпедо-БелАЗ,0,1
15.06.2014,Днепр Могилев,Нафтан Новополоцк,0,2
15.06.2014,Неман Гродно,Динамо Минск,0,2
16.06.2014,Минск,БАТЭ Борисов,1,4
16.06.2014,Шахтер Солигорск,Слуцк,2,0
16.06.2014,Гомель,Динамо Брест,6,3
21.06.2014,Нафтан Новополоцк,Неман Гродно,2,0
21.06.2014,Торпедо-БелАЗ,Днепр Могилев,2,1
22.06.2014,БАТЭ Борисов,Гомель,0,0
22.06.2014,Динамо Минск,Шахтер Солигорск,3,0
22.06.2014,Динамо Брест,Белшина Бобруйск,2,2
22.06.2014,Слуцк,Минск,2,0
28.06.2014,Динамо Брест,Торпедо-БелАЗ,2,1
28.06.2014,Неман Гродно,Днепр Могилев,4,1
28.06.2014,Шахтер Солигорск,Нафтан Новополоцк,2,0
29.06.2014,Минск,Динамо Минск,0,2
29.06.2014,Белшина Бобруйск,БАТЭ Борисов,1,2
30.06.2014,Слуцк,Гомель,0,0
04.07.2014,Днепр Могилев,Шахтер Солигорск,0,1
05.07.2014,Слуцк,Белшина Бобруйск,1,0
05.07.2014,Торпедо-БелАЗ,Неман Гродно,1,0
05.07.2014,БАТЭ Борисов,Динамо Брест,4,0
06.07.2014,Нафтан Новополоцк,Минск,0,4
06.07.2014,Динамо Минск,Гомель,1,0
10.07.2014,БАТЭ Борисов,Торпедо-БелАЗ,1,1
11.07.2014,Шахтер Солигорск,Неман Гродно,1,0
12.07.2014,Минск,Днепр Могилев,1,0
12.07.2014,Белшина Бобруйск,Динамо Минск,0,1
13.07.2014,Гомель,Нафтан Новополоцк,2,2
13.07.2014,Динамо Брест,Слуцк,2,1
18.07.2014,Слуцк,БАТЭ Борисов,1,3
19.07.2014,Нафтан Новополоцк,Белшина Бобруйск,3,1
20.07.2014,Динамо Минск,Динамо Брест,3,1
20.07.2014,Днепр Могилев,Гомель,1,1
20.07.2014,Торпедо-БелАЗ,Шахтер Солигорск,0,1
20.07.2014,Минск,Неман Гродно,1,1
02.08.2014,Белшина Бобруйск,Днепр Могилев,0,0
02.08.2014,Динамо Брест,Нафтан Новополоцк,0,7
02.08.2014,Слуцк,Торпедо-БелАЗ,2,1
03.08.2014,Гомель,Неман Гродно,0,2
03.08.2014,Минск,Шахтер Солигорск,3,0
13.08.2014,Динамо Минск,БАТЭ Борисов,0,2
09.08.2014,Неман Гродно,Белшина Бобруйск,1,1
09.08.2014,Торпедо-БелАЗ,Минск,1,0
09.08.2014,Днепр Могилев,Динамо Брест,0,1
09.08.2014,Нафтан Новополоцк,БАТЭ Борисов,1,1
10.08.2014,Шахтер Солигорск,Гомель,0,1
24.08.2014,Слуцк,Динамо Минск,0,0
15.08.2014,Белшина Бобруйск,Шахтер Солигорск,2,1
16.08.2014,БАТЭ Борисов,Днепр Могилев,3,0
17.08.2014,Слуцк,Нафтан Новополоцк,0,0
17.08.2014,Динамо Минск,Торпедо-БелАЗ,0,0
17.08.2014,Гомель,Минск,1,0
17.08.2014,Динамо Брест,Неман Гродно,1,2
31.08.2014,Шахтер Солигорск,Динамо Брест,2,3
31.08.2014,Торпедо-БелАЗ,Гомель,0,0
31.08.2014,Нафтан Новополоцк,Динамо Минск,0,2
31.08.2014,Неман Гродно,БАТЭ Борисов,1,2
31.08.2014,Минск,Белшина Бобруйск,0,1
31.08.2014,Днепр Могилев,Слуцк,0,2
13.09.2014,Минск,Белшина Бобруйск,1,1
13.09.2014,БАТЭ Борисов,Торпедо-БелАЗ,1,1
13.09.2014,Слуцк,Динамо Брест,1,0
14.09.2014,Динамо Минск,Шахтер Солигорск,1,4
14.09.2014,Нафтан Новополоцк,Гомель,5,1
14.09.2014,Неман Гродно,Днепр Могилев,1,1
20.09.2014,Белшина Бобруйск,Слуцк,2,1
20.09.2014,Шахтер Солигорск,Нафтан Новополоцк,2,0
20.09.2014,Днепр Могилев,Динамо Брест,1,0
21.09.2014,Торпедо-БелАЗ,Гомель,2,1
21.09.2014,Неман Гродно,Минск,2,4
22.09.2014,БАТЭ Борисов,Динамо Минск,0,0
26.09.2014,Нафтан Новополоцк,БАТЭ Борисов,2,2
27.09.2014,Слуцк,Неман Гродно,0,0
27.09.2014,Динамо Минск,Торпедо-БелАЗ,1,1
28.09.2014,Динамо Брест,Белшина Бобруйск,0,1
28.09.2014,Гомель,Шахтер Солигорск,0,1
28.09.2014,Минск,Днепр Могилев,2,1
04.10.2014,Минск,Слуцк,0,0
04.10.2014,Торпедо-БелАЗ,Шахтер Солигорск,0,2
04.10.2014,Неман Гродно,Динамо Брест,0,1
05.10.2014,Динамо Минск,Нафтан Новополоцк,2,0
05.10.2014,Днепр Могилев,Белшина Бобруйск,1,2
05.10.2014,Гомель,БАТЭ Борисов,1,2
16.10.2014,Шахтер Солигорск,БАТЭ Борисов,1,4
18.10.2014,Гомель,Динамо Минск,0,2
18.10.2014,Динамо Брест,Минск,1,2
19.10.2014,Белшина Бобруйск,Неман Гродно,1,3
19.10.2014,Слуцк,Днепр Могилев,2,0
19.10.2014,Нафтан Новополоцк,Торпедо-БелАЗ,1,5
25.10.2014,Динамо Брест,Слуцк,0,2
25.10.2014,Белшина Бобруйск,Минск,1,2
26.10.2014,Днепр Могилев,Неман Гродно,1,1
26.10.2014,Гомель,Нафтан Новополоцк,3,0
27.10.2014,Шахтер Солигорск,Динамо Минск,1,2
27.10.2014,Торпедо-БелАЗ,БАТЭ Борисов,2,2
01.11.2014,Слуцк,Белшина Бобруйск,3,1
01.11.2014,Динамо Минск,БАТЭ Борисов,1,2
01.11.2014,Динамо Брест,Днепр Могилев,1,1
02.11.2014,Минск,Неман Гродно,2,1
02.11.2014,Гомель,Торпедо-БелАЗ,0,1
02.11.2014,Нафтан Новополоцк,Шахтер Солигорск,0,0
08.11.2014,Шахтер Солигорск,Гомель,3,0
08.11.2014,Белшина Бобруйск,Динамо Брест,2,1
08.11.2014,Днепр Могилев,Минск,0,2
09.11.2014,БАТЭ Борисов,Нафтан Новополоцк,4,0
09.11.2014,Неман Гродно,Слуцк,2,0
09.11.2014,Торпедо-БелАЗ,Динамо Минск,2,1
22.11.2014,Шахтер Солигорск,Торпедо-БелАЗ,0,0
22.11.2014,БАТЭ Борисов,Гомель,4,0
22.11.2014,Нафтан Новополоцк,Динамо Минск,1,1
23.11.2014,Слуцк,Минск,1,2
23.11.2014,Белшина Бобруйск,Днепр Могилев,1,1
23.11.2014,Динамо Брест,Неман Гродно,0,1
29.11.2014,Неман Гродно,Белшина Бобруйск,5,2
29.11.2014,Днепр Могилев,Слуцк,1,1
29.11.2014,Минск,Динамо Брест,5,2
30.11.2014,Динамо Минск,Гомель,0,2
30.11.2014,БАТЭ Борисов,Шахтер Солигорск,1,1
30.11.2014,Торпедо-БелАЗ,Нафтан Новополоцк,3,1
